date,STATION,faw_obs,faw_model,residual
2023-03-28,Butler,0.633,0.589,0.044
2023-03-28,Cherokee,0.940,0.857,0.083
2023-03-28,Cheyenne,0.698,0.589,0.109
2023-03-28,Clay,0.198,0.408,-0.210
2023-03-28,Colby,0.561,0.470,0.091
2023-03-28,Corning 2NW,0.692,0.814,-0.122
2023-03-28,Elmdale 1SE,0.635,0.794,-0.159
2023-03-28,Flickner Tech Farm,0.355,0.274,0.081
2023-03-28,Garden City,0.097,0.148,-0.051
2023-03-28,Gove 5SE,0.400,0.330,0.070
2023-03-28,Gypsum,0.577,0.444,0.133
2023-03-28,Harper,0.244,0.232,0.012
2023-03-28,Hays,0.370,0.340,0.029
2023-03-28,Haysville 3SE,0.419,0.610,-0.191
2023-03-28,Hiawatha,0.825,0.783,0.041
2023-03-28,Hodgeman,0.096,0.194,-0.098
2023-03-28,Howard 14NW,0.833,0.531,0.302
2023-03-28,Hutchinson 10SW,0.181,0.253,-0.072
2023-03-28,Jewell,0.401,0.348,0.053
2023-03-28,Lake City,0.384,0.374,0.011
2023-03-28,Lakin,0.223,0.123,0.100
2023-03-28,Lane,0.237,0.218,0.020
2023-03-28,Ludell 3N,0.687,0.696,-0.010
2023-03-28,Manhattan,0.762,0.725,0.038
2023-03-28,McPherson 1S,0.276,0.368,-0.092
2023-03-28,Meade,0.024,0.041,-0.017
2023-03-28,Miami,0.956,0.968,-0.012
2023-03-28,Mitchell,0.208,0.245,-0.038
2023-03-28,Moscow 10NW,0.040,0.026,0.014
2023-03-28,Norton 4SW,0.396,0.303,0.093
2023-03-28,Oberlin 7NE,0.293,0.409,-0.116
2023-03-28,Olathe,0.973,0.985,-0.012
2023-03-28,Osborne,0.125,0.218,-0.092
2023-03-28,Oskaloosa 1SE,0.834,0.880,-0.046
2023-03-28,Ottawa 2SE,0.960,0.735,0.225
2023-03-28,Overbrook,0.939,0.986,-0.047
2023-03-28,Parsons,0.635,0.671,-0.036
2023-03-28,Phillipsburg 1SW,0.481,0.416,0.065
2023-03-28,Richfield,0.034,0.036,-0.002
2023-03-28,Rossville 2SE,0.840,0.747,0.094
2023-03-28,Roth Tech Farm,0.112,0.150,-0.039
2023-03-28,Russell Springs 3SW,0.563,0.373,0.190
2023-03-28,Satanta,-0.002,0.018,-0.021
2023-03-28,Scott City 3SE,0.128,0.240,-0.111
2023-03-28,Sedan,0.577,0.633,-0.055
2023-03-28,Silver Lake 4E,0.861,0.667,0.194
2023-03-28,Spearville,0.420,0.163,0.258
2023-03-28,St John 1NW,0.334,0.410,-0.077
2023-03-28,Tribune,0.363,0.352,0.011
2023-03-28,Uniontown 3NW,0.664,0.674,-0.010
2023-03-28,Viola,0.346,0.329,0.018
2023-03-28,WaKeeney,0.186,0.286,-0.100
2023-03-28,Washington,0.616,0.436,0.180
2023-03-28,Willis Tech Farm,0.063,0.071,-0.008
2023-03-28,Woodson,0.671,0.725,-0.054
2023-03-29,Ashland 8S,0.068,0.143,-0.075
2023-03-29,Ashland Bottoms,0.790,0.720,0.070
2023-03-29,Belleville 2W,0.619,0.571,0.049
2023-03-29,Butler,0.630,0.585,0.044
2023-03-29,Cherokee,0.935,0.855,0.081
2023-03-29,Cheyenne,0.753,0.592,0.161
2023-03-29,Clay,0.194,0.408,-0.214
2023-03-29,Colby,0.563,0.469,0.094
2023-03-29,Corning 2NW,0.690,0.811,-0.121
2023-03-29,Elmdale 1SE,0.633,0.790,-0.157
2023-03-29,Flickner Tech Farm,0.347,0.269,0.078
2023-03-29,Garden City,0.101,0.146,-0.045
2023-03-29,Gove 5SE,0.410,0.328,0.082
2023-03-29,Gypsum,0.577,0.440,0.137
2023-03-29,Harper,0.237,0.226,0.011
2023-03-29,Hays,0.370,0.336,0.034
2023-03-29,Haysville 3SE,0.415,0.603,-0.188
2023-03-29,Hiawatha,0.821,0.781,0.040
2023-03-29,Hodgeman,0.098,0.193,-0.094
2023-03-29,Howard 14NW,0.822,0.531,0.290
2023-03-29,Hutchinson 10SW,0.166,0.246,-0.081
2023-03-29,Jewell,0.399,0.346,0.054
2023-03-29,Lake City,0.379,0.367,0.013
2023-03-29,Lakin,0.226,0.121,0.105
2023-03-29,Lane,0.255,0.216,0.039
2023-03-29,Leoti,0.079,0.229,-0.150
2023-03-29,Ludell 3N,0.751,0.693,0.058
2023-03-29,Manhattan,0.759,0.722,0.037
2023-03-29,McPherson 1S,0.271,0.363,-0.092
2023-03-29,Meade,0.023,0.040,-0.017
2023-03-29,Miami,0.946,0.965,-0.019
2023-03-29,Mitchell,0.208,0.243,-0.035
2023-03-29,Moscow 10NW,0.048,0.025,0.023
2023-03-29,Norton 4SW,0.401,0.301,0.100
2023-03-29,Oberlin 7NE,0.308,0.406,-0.099
2023-03-29,Olathe,0.907,0.983,-0.075
2023-03-29,Osborne,0.129,0.215,-0.086
2023-03-29,Oskaloosa 1SE,0.826,0.878,-0.052
2023-03-29,Ottawa 2SE,0.945,0.736,0.210
2023-03-29,Overbrook,0.928,0.984,-0.056
2023-03-29,Parsons,0.624,0.671,-0.046
2023-03-29,Phillipsburg 1SW,0.480,0.413,0.067
2023-03-29,Richfield,0.040,0.036,0.004
2023-03-29,Rossville 2SE,0.822,0.746,0.076
2023-03-29,Roth Tech Farm,0.116,0.149,-0.033
2023-03-29,Russell Springs 3SW,0.597,0.372,0.224
2023-03-29,Satanta,0.001,0.018,-0.017
2023-03-29,Scott City 3SE,0.134,0.238,-0.103
2023-03-29,Sedan,0.573,0.633,-0.060
2023-03-29,Silver Lake 4E,0.829,0.668,0.161
2023-03-29,Spearville,0.420,0.162,0.258
2023-03-29,St John 1NW,0.324,0.403,-0.079
2023-03-29,Tribune,0.368,0.350,0.018
2023-03-29,Uniontown 3NW,0.656,0.674,-0.019
2023-03-29,Viola,0.335,0.323,0.013
2023-03-29,WaKeeney,0.189,0.284,-0.095
2023-03-29,Washington,0.618,0.437,0.181
2023-03-29,Willis Tech Farm,0.067,0.070,-0.003
2023-03-29,Woodson,0.663,0.725,-0.062
2023-03-30,Ashland 8S,0.072,0.141,-0.069
2023-03-30,Ashland Bottoms,0.791,0.716,0.075
2023-03-30,Belleville 2W,0.616,0.568,0.049
2023-03-30,Butler,0.627,0.581,0.046
2023-03-30,Cherokee,0.927,0.850,0.076
2023-03-30,Clay,0.191,0.406,-0.216
2023-03-30,Colby,0.563,0.471,0.091
2023-03-30,Corning 2NW,0.685,0.808,-0.123
2023-03-30,Elmdale 1SE,0.635,0.785,-0.150
2023-03-30,Flickner Tech Farm,0.340,0.265,0.076
2023-03-30,Garden City,0.109,0.145,-0.036
2023-03-30,Gove 5SE,0.408,0.327,0.081
2023-03-30,Gypsum,0.579,0.436,0.144
2023-03-30,Harper,0.226,0.219,0.007
2023-03-30,Hays,0.372,0.333,0.039
2023-03-30,Haysville 3SE,0.410,0.595,-0.185
2023-03-30,Hiawatha,0.816,0.778,0.038
2023-03-30,Hodgeman,0.105,0.192,-0.088
2023-03-30,Howard 14NW,0.812,0.530,0.282
2023-03-30,Hutchinson 10SW,0.151,0.239,-0.089
2023-03-30,Jewell,0.400,0.343,0.057
2023-03-30,Lake City,0.376,0.360,0.016
2023-03-30,Lakin,0.227,0.120,0.107
2023-03-30,Lane,0.258,0.216,0.042
2023-03-30,Leoti,0.087,0.229,-0.142
2023-03-30,Ludell 3N,0.734,0.693,0.042
2023-03-30,Manhattan,0.754,0.719,0.035
2023-03-30,McPherson 1S,0.276,0.357,-0.081
2023-03-30,Meade,0.025,0.039,-0.015
2023-03-30,Miami,0.937,0.961,-0.024
2023-03-30,Mitchell,0.207,0.241,-0.034
2023-03-30,Moscow 10NW,0.063,0.025,0.038
2023-03-30,Norton 4SW,0.403,0.301,0.102
2023-03-30,Oberlin 7NE,0.307,0.406,-0.100
2023-03-30,Olathe,0.869,0.978,-0.109
2023-03-30,Osborne,0.134,0.212,-0.078
2023-03-30,Oskaloosa 1SE,0.820,0.875,-0.055
2023-03-30,Ottawa 2SE,0.933,0.734,0.199
2023-03-30,Overbrook,0.910,0.980,-0.071
2023-03-30,Parsons,0.613,0.668,-0.055
2023-03-30,Phillipsburg 1SW,0.476,0.411,0.066
2023-03-30,Richfield,0.045,0.036,0.010
2023-03-30,Rossville 2SE,0.801,0.744,0.056
2023-03-30,Roth Tech Farm,0.120,0.147,-0.027
2023-03-30,Russell Springs 3SW,0.594,0.373,0.221
2023-03-30,Satanta,0.017,0.017,-0.000
2023-03-30,Scott City 3SE,0.139,0.237,-0.097
2023-03-30,Sedan,0.572,0.632,-0.060
2023-03-30,Silver Lake 4E,0.812,0.667,0.145
2023-03-30,Spearville,0.424,0.162,0.262
2023-03-30,St John 1NW,0.307,0.395,-0.088
2023-03-30,Tribune,0.368,0.350,0.019
2023-03-30,Uniontown 3NW,0.650,0.673,-0.023
2023-03-30,Viola,0.323,0.316,0.008
2023-03-30,WaKeeney,0.198,0.282,-0.084
2023-03-30,Washington,0.616,0.436,0.180
2023-03-30,Willis Tech Farm,0.074,0.069,0.005
2023-03-30,Woodson,0.655,0.724,-0.069
2023-03-31,Ashland 8S,0.077,0.140,-0.063
2023-03-31,Ashland Bottoms,0.802,0.712,0.090
2023-03-31,Belleville 2W,0.614,0.565,0.049
2023-03-31,Butler,0.629,0.576,0.053
2023-03-31,Cherokee,0.917,0.844,0.073
2023-03-31,Cheyenne,0.861,0.606,0.256
2023-03-31,Clay,0.189,0.405,-0.216
2023-03-31,Colby,0.571,0.475,0.096
2023-03-31,Corning 2NW,0.684,0.803,-0.120
2023-03-31,Elmdale 1SE,0.641,0.780,-0.139
2023-03-31,Flickner Tech Farm,0.342,0.259,0.083
2023-03-31,Garden City,0.116,0.145,-0.029
2023-03-31,Gove 5SE,0.411,0.328,0.083
2023-03-31,Gypsum,0.587,0.431,0.156
2023-03-31,Harper,0.223,0.212,0.011
2023-03-31,Hays,0.374,0.330,0.044
2023-03-31,Haysville 3SE,0.407,0.587,-0.180
2023-03-31,Hiawatha,0.816,0.773,0.043
2023-03-31,Hodgeman,0.110,0.193,-0.083
2023-03-31,Howard 14NW,0.820,0.528,0.292
2023-03-31,Hutchinson 10SW,0.150,0.232,-0.082
2023-03-31,Jewell,0.400,0.340,0.060
2023-03-31,Lake City,0.376,0.353,0.024
2023-03-31,Lakin,0.227,0.120,0.107
2023-03-31,Lane,0.268,0.216,0.052
2023-03-31,Leoti,0.113,0.230,-0.116
2023-03-31,Ludell 3N,0.729,0.694,0.035
2023-03-31,Manhattan,0.754,0.715,0.039
2023-03-31,McPherson 1S,0.294,0.351,-0.057
2023-03-31,Meade,0.026,0.039,-0.013
2023-03-31,Miami,0.936,0.955,-0.019
2023-03-31,Mitchell,0.211,0.238,-0.027
2023-03-31,Moscow 10NW,0.071,0.026,0.045
2023-03-31,Norton 4SW,0.412,0.302,0.110
2023-03-31,Oberlin 7NE,0.319,0.408,-0.089
2023-03-31,Olathe,0.860,0.972,-0.112
2023-03-31,Osborne,0.145,0.210,-0.065
2023-03-31,Oskaloosa 1SE,0.816,0.870,-0.054
2023-03-31,Ottawa 2SE,0.917,0.731,0.186
2023-03-31,Overbrook,0.893,0.975,-0.082
2023-03-31,Parsons,0.607,0.665,-0.057
2023-03-31,Phillipsburg 1SW,0.478,0.409,0.070
2023-03-31,Richfield,0.051,0.037,0.014
2023-03-31,Rossville 2SE,0.780,0.741,0.039
2023-03-31,Roth Tech Farm,0.130,0.147,-0.018
2023-03-31,Russell Springs 3SW,0.595,0.375,0.220
2023-03-31,Satanta,0.021,0.018,0.003
2023-03-31,Scott City 3SE,0.151,0.237,-0.086
2023-03-31,Sedan,0.577,0.629,-0.053
2023-03-31,Silver Lake 4E,0.806,0.665,0.140
2023-03-31,Spearville,0.424,0.162,0.262
2023-03-31,St John 1NW,0.295,0.388,-0.092
2023-03-31,Tribune,0.380,0.350,0.030
2023-03-31,Uniontown 3NW,0.647,0.669,-0.022
2023-03-31,Viola,0.323,0.309,0.014
2023-03-31,WaKeeney,0.217,0.282,-0.065
2023-03-31,Washington,0.631,0.435,0.195
2023-03-31,Willis Tech Farm,0.079,0.070,0.010
2023-03-31,Woodson,0.651,0.720,-0.069
2023-04-01,Ashland 8S,0.072,0.139,-0.067
2023-04-01,Ashland Bottoms,0.794,0.708,0.086
2023-04-01,Belleville 2W,0.608,0.563,0.045
2023-04-01,Butler,0.628,0.571,0.057
2023-04-01,Cherokee,0.876,0.837,0.039
2023-04-01,Cheyenne,0.885,0.619,0.267
2023-04-01,Clay,0.179,0.404,-0.225
2023-04-01,Colby,0.569,0.482,0.087
2023-04-01,Corning 2NW,0.668,0.797,-0.129
2023-04-01,Elmdale 1SE,0.641,0.774,-0.132
2023-04-01,Flickner Tech Farm,0.325,0.255,0.070
2023-04-01,Garden City,0.105,0.147,-0.041
2023-04-01,Gove 5SE,0.401,0.331,0.071
2023-04-01,Gypsum,0.583,0.427,0.156
2023-04-01,Harper,0.209,0.205,0.004
2023-04-01,Hays,0.364,0.328,0.037
2023-04-01,Haysville 3SE,0.402,0.579,-0.177
2023-04-01,Hiawatha,0.809,0.766,0.043
2023-04-01,Hodgeman,0.104,0.194,-0.091
2023-04-01,Howard 14NW,0.812,0.525,0.287
2023-04-01,Hutchinson 10SW,0.130,0.225,-0.095
2023-04-01,Jewell,0.395,0.339,0.057
2023-04-01,Lake City,0.371,0.346,0.026
2023-04-01,Lakin,0.223,0.122,0.101
2023-04-01,Lane,0.267,0.219,0.048
2023-04-01,Leoti,0.100,0.233,-0.133
2023-04-01,Ludell 3N,0.716,0.699,0.017
2023-04-01,Manhattan,0.741,0.710,0.031
2023-04-01,McPherson 1S,0.279,0.346,-0.067
2023-04-01,Meade,0.024,0.040,-0.017
2023-04-01,Miami,0.919,0.945,-0.026
2023-04-01,Mitchell,0.199,0.237,-0.038
2023-04-01,Moscow 10NW,0.063,0.028,0.034
2023-04-01,Norton 4SW,0.407,0.305,0.102
2023-04-01,Oberlin 7NE,0.316,0.412,-0.095
2023-04-01,Olathe,0.839,0.962,-0.123
2023-04-01,Osborne,0.143,0.208,-0.065
2023-04-01,Oskaloosa 1SE,0.805,0.863,-0.058
2023-04-01,Ottawa 2SE,0.893,0.725,0.168
2023-04-01,Overbrook,0.817,0.967,-0.150
2023-04-01,Parsons,0.590,0.659,-0.069
2023-04-01,Phillipsburg 1SW,0.473,0.408,0.065
2023-04-01,Richfield,0.047,0.040,0.007
2023-04-01,Rossville 2SE,0.750,0.737,0.013
2023-04-01,Roth Tech Farm,0.129,0.149,-0.021
2023-04-01,Russell Springs 3SW,0.585,0.380,0.204
2023-04-01,Satanta,0.015,0.020,-0.005
2023-04-01,Scott City 3SE,0.150,0.240,-0.090
2023-04-01,Sedan,0.575,0.626,-0.051
2023-04-01,Silver Lake 4E,0.782,0.661,0.121
2023-04-01,Spearville,0.419,0.164,0.255
2023-04-01,St John 1NW,0.278,0.380,-0.102
2023-04-01,Tribune,0.376,0.353,0.023
2023-04-01,Uniontown 3NW,0.645,0.663,-0.018
2023-04-01,Viola,0.302,0.302,0.000
2023-04-01,WaKeeney,0.206,0.284,-0.078
2023-04-01,Washington,0.622,0.435,0.187
2023-04-01,Willis Tech Farm,0.075,0.072,0.004
2023-04-01,Woodson,0.637,0.715,-0.078
2023-04-02,Ashland 8S,0.073,0.139,-0.065
2023-04-02,Ashland Bottoms,0.788,0.702,0.085
2023-04-02,Belleville 2W,0.599,0.560,0.039
2023-04-02,Butler,0.624,0.566,0.058
2023-04-02,Cherokee,0.863,0.827,0.036
2023-04-02,Cheyenne,0.916,0.634,0.282
2023-04-02,Clay,0.170,0.403,-0.233
2023-04-02,Colby,0.574,0.489,0.084
2023-04-02,Corning 2NW,0.653,0.790,-0.136
2023-04-02,Elmdale 1SE,0.638,0.767,-0.129
2023-04-02,Flickner Tech Farm,0.312,0.251,0.061
2023-04-02,Garden City,0.108,0.149,-0.041
2023-04-02,Gove 5SE,0.398,0.334,0.064
2023-04-02,Gypsum,0.580,0.423,0.157
2023-04-02,Harper,0.198,0.198,-0.000
2023-04-02,Hays,0.361,0.326,0.035
2023-04-02,Haysville 3SE,0.393,0.571,-0.178
2023-04-02,Hiawatha,0.800,0.757,0.043
2023-04-02,Hodgeman,0.103,0.196,-0.093
2023-04-02,Howard 14NW,0.797,0.522,0.275
2023-04-02,Hutchinson 10SW,0.116,0.219,-0.102
2023-04-02,Jewell,0.392,0.337,0.055
2023-04-02,Lake City,0.365,0.339,0.026
2023-04-02,Lakin,0.222,0.125,0.097
2023-04-02,Lane,0.273,0.222,0.050
2023-04-02,Leoti,0.113,0.238,-0.124
2023-04-02,Ludell 3N,0.710,0.704,0.006
2023-04-02,Manhattan,0.728,0.705,0.023
2023-04-02,McPherson 1S,0.279,0.340,-0.062
2023-04-02,Meade,0.024,0.042,-0.019
2023-04-02,Miami,0.905,0.933,-0.027
2023-04-02,Mitchell,0.189,0.236,-0.047
2023-04-02,Moscow 10NW,0.071,0.031,0.040
2023-04-02,Norton 4SW,0.408,0.308,0.101
2023-04-02,Oberlin 7NE,0.324,0.416,-0.091
2023-04-02,Olathe,0.816,0.950,-0.135
2023-04-02,Osborne,0.145,0.207,-0.062
2023-04-02,Oskaloosa 1SE,0.794,0.852,-0.058
2023-04-02,Ottawa 2SE,0.878,0.716,0.162
2023-04-02,Overbrook,0.779,0.956,-0.177
2023-04-02,Parsons,0.575,0.652,-0.076
2023-04-02,Phillipsburg 1SW,0.464,0.408,0.056
2023-04-02,Richfield,0.050,0.043,0.007
2023-04-02,Rossville 2SE,0.724,0.729,-0.006
2023-04-02,Roth Tech Farm,0.135,0.152,-0.017
2023-04-02,Russell Springs 3SW,0.583,0.386,0.197
2023-04-02,Satanta,0.019,0.022,-0.003
2023-04-02,Scott City 3SE,0.156,0.243,-0.087
2023-04-02,Sedan,0.570,0.622,-0.052
2023-04-02,Silver Lake 4E,0.765,0.654,0.110
2023-04-02,Spearville,0.419,0.166,0.252
2023-04-02,St John 1NW,0.260,0.373,-0.113
2023-04-02,Tribune,0.380,0.357,0.022
2023-04-02,Uniontown 3NW,0.636,0.655,-0.019
2023-04-02,Viola,0.287,0.295,-0.008
2023-04-02,WaKeeney,0.213,0.285,-0.073
2023-04-02,Washington,0.620,0.434,0.186
2023-04-02,Willis Tech Farm,0.078,0.074,0.004
2023-04-02,Woodson,0.621,0.708,-0.087
2023-04-03,Ashland 8S,0.075,0.138,-0.063
2023-04-03,Ashland Bottoms,0.790,0.696,0.094
2023-04-03,Belleville 2W,0.590,0.557,0.032
2023-04-03,Butler,0.624,0.560,0.064
2023-04-03,Cherokee,0.847,0.816,0.031
2023-04-03,Cheyenne,0.921,0.648,0.273
2023-04-03,Clay,0.161,0.401,-0.240
2023-04-03,Colby,0.580,0.496,0.083
2023-04-03,Corning 2NW,0.633,0.780,-0.147
2023-04-03,Elmdale 1SE,0.642,0.759,-0.117
2023-04-03,Flickner Tech Farm,0.302,0.246,0.056
2023-04-03,Garden City,0.109,0.151,-0.042
2023-04-03,Gove 5SE,0.393,0.336,0.056
2023-04-03,Gypsum,0.581,0.419,0.162
2023-04-03,Harper,0.183,0.191,-0.008
2023-04-03,Hays,0.354,0.324,0.029
2023-04-03,Haysville 3SE,0.384,0.562,-0.178
2023-04-03,Hiawatha,0.797,0.746,0.051
2023-04-03,Hodgeman,0.103,0.198,-0.095
2023-04-03,Howard 14NW,0.792,0.518,0.274
2023-04-03,Hutchinson 10SW,0.108,0.212,-0.103
2023-04-03,Jewell,0.389,0.336,0.053
2023-04-03,Lake City,0.359,0.331,0.027
2023-04-03,Lakin,0.222,0.127,0.095
2023-04-03,Lane,0.279,0.225,0.054
2023-04-03,Leoti,0.125,0.242,-0.116
2023-04-03,Ludell 3N,0.705,0.709,-0.004
2023-04-03,Manhattan,0.714,0.698,0.015
2023-04-03,McPherson 1S,0.289,0.335,-0.046
2023-04-03,Meade,0.025,0.044,-0.019
2023-04-03,Miami,0.900,0.918,-0.018
2023-04-03,Mitchell,0.181,0.234,-0.053
2023-04-03,Moscow 10NW,0.080,0.034,0.046
2023-04-03,Norton 4SW,0.411,0.310,0.101
2023-04-03,Oberlin 7NE,0.327,0.419,-0.091
2023-04-03,Olathe,0.797,0.935,-0.139
2023-04-03,Osborne,0.152,0.206,-0.054
2023-04-03,Oskaloosa 1SE,0.785,0.839,-0.055
2023-04-03,Ottawa 2SE,0.863,0.705,0.158
2023-04-03,Overbrook,0.766,0.943,-0.177
2023-04-03,Parsons,0.556,0.643,-0.086
2023-04-03,Phillipsburg 1SW,0.459,0.407,0.053
2023-04-03,Richfield,0.056,0.046,0.010
2023-04-03,Rossville 2SE,0.696,0.720,-0.025
2023-04-03,Roth Tech Farm,0.141,0.154,-0.014
2023-04-03,Russell Springs 3SW,0.579,0.391,0.188
2023-04-03,Satanta,0.028,0.025,0.003
2023-04-03,Scott City 3SE,0.162,0.246,-0.084
2023-04-03,Sedan,0.570,0.617,-0.047
2023-04-03,Silver Lake 4E,0.749,0.646,0.103
2023-04-03,Spearville,0.416,0.168,0.248
2023-04-03,St John 1NW,0.239,0.365,-0.127
2023-04-03,Tribune,0.384,0.361,0.023
2023-04-03,Uniontown 3NW,0.628,0.645,-0.017
2023-04-03,Viola,0.270,0.288,-0.018
2023-04-03,WaKeeney,0.220,0.287,-0.067
2023-04-03,Washington,0.624,0.433,0.192
2023-04-03,Willis Tech Farm,0.079,0.077,0.002
2023-04-03,Woodson,0.604,0.700,-0.096
2023-04-04,Ashland 8S,0.078,0.137,-0.059
2023-04-04,Ashland Bottoms,0.787,0.687,0.099
2023-04-04,Belleville 2W,0.581,0.553,0.028
2023-04-04,Butler,0.624,0.554,0.070
2023-04-04,Cherokee,0.837,0.802,0.035
2023-04-04,Cheyenne,0.916,0.662,0.254
2023-04-04,Clay,0.152,0.398,-0.246
2023-04-04,Colby,0.581,0.502,0.078
2023-04-04,Corning 2NW,0.618,0.769,-0.150
2023-04-04,Elmdale 1SE,0.649,0.750,-0.101
2023-04-04,Flickner Tech Farm,0.291,0.241,0.050
2023-04-04,Garden City,0.110,0.153,-0.042
2023-04-04,Gove 5SE,0.384,0.337,0.046
2023-04-04,Gypsum,0.579,0.414,0.165
2023-04-04,Harper,0.168,0.182,-0.015
2023-04-04,Hays,0.348,0.321,0.026
2023-04-04,Haysville 3SE,0.374,0.553,-0.179
2023-04-04,Hiawatha,0.789,0.733,0.057
2023-04-04,Hodgeman,0.105,0.198,-0.094
2023-04-04,Howard 14NW,0.789,0.514,0.275
2023-04-04,Hutchinson 10SW,0.099,0.204,-0.104
2023-04-04,Jewell,0.383,0.333,0.050
2023-04-04,Lake City,0.349,0.323,0.026
2023-04-04,Lakin,0.220,0.129,0.091
2023-04-04,Lane,0.286,0.227,0.059
2023-04-04,Leoti,0.130,0.245,-0.115
2023-04-04,Ludell 3N,0.695,0.712,-0.017
2023-04-04,Manhattan,0.700,0.690,0.011
2023-04-04,McPherson 1S,0.295,0.329,-0.033
2023-04-04,Meade,0.024,0.045,-0.021
2023-04-04,Miami,0.894,0.901,-0.007
2023-04-04,Mitchell,0.173,0.232,-0.059
2023-04-04,Moscow 10NW,0.088,0.037,0.051
2023-04-04,Norton 4SW,0.408,0.312,0.097
2023-04-04,Oberlin 7NE,0.332,0.421,-0.089
2023-04-04,Olathe,0.786,0.918,-0.132
2023-04-04,Osborne,0.149,0.204,-0.055
2023-04-04,Oskaloosa 1SE,0.776,0.824,-0.048
2023-04-04,Ottawa 2SE,0.851,0.691,0.160
2023-04-04,Overbrook,0.762,0.927,-0.165
2023-04-04,Parsons,0.541,0.632,-0.090
2023-04-04,Phillipsburg 1SW,0.451,0.405,0.046
2023-04-04,Richfield,0.060,0.049,0.012
2023-04-04,Rossville 2SE,0.675,0.708,-0.033
2023-04-04,Roth Tech Farm,0.146,0.156,-0.010
2023-04-04,Russell Springs 3SW,0.575,0.395,0.180
2023-04-04,Satanta,0.032,0.027,0.005
2023-04-04,Scott City 3SE,0.169,0.247,-0.079
2023-04-04,Sedan,0.572,0.612,-0.040
2023-04-04,Silver Lake 4E,0.735,0.634,0.101
2023-04-04,Spearville,0.413,0.168,0.244
2023-04-04,St John 1NW,0.222,0.356,-0.134
2023-04-04,Tribune,0.385,0.364,0.021
2023-04-04,Uniontown 3NW,0.624,0.632,-0.009
2023-04-04,Viola,0.254,0.279,-0.025
2023-04-04,WaKeeney,0.219,0.287,-0.068
2023-04-04,Washington,0.614,0.430,0.184
2023-04-04,Willis Tech Farm,0.085,0.079,0.006
2023-04-04,Woodson,0.582,0.689,-0.107
2023-04-05,Ashland 8S,0.069,0.135,-0.066
2023-04-05,Ashland Bottoms,0.782,0.678,0.103
2023-04-05,Belleville 2W,0.570,0.548,0.022
2023-04-05,Butler,0.631,0.547,0.084
2023-04-05,Cherokee,0.860,0.803,0.058
2023-04-05,Cheyenne,0.902,0.674,0.228
2023-04-05,Clay,0.139,0.394,-0.254
2023-04-05,Colby,0.575,0.507,0.068
2023-04-05,Corning 2NW,0.592,0.756,-0.164
2023-04-05,Elmdale 1SE,0.648,0.741,-0.093
2023-04-05,Flickner Tech Farm,0.269,0.235,0.033
2023-04-05,Garden City,0.091,0.154,-0.063
2023-04-05,Gove 5SE,0.373,0.338,0.034
2023-04-05,Gypsum,0.575,0.409,0.166
2023-04-05,Harper,0.153,0.173,-0.021
2023-04-05,Hays,0.337,0.318,0.019
2023-04-05,Haysville 3SE,0.365,0.544,-0.179
2023-04-05,Hiawatha,0.854,0.815,0.039
2023-04-05,Hodgeman,0.094,0.199,-0.105
2023-04-05,Howard 14NW,0.794,0.509,0.285
2023-04-05,Hutchinson 10SW,0.085,0.195,-0.110
2023-04-05,Jewell,0.376,0.329,0.047
2023-04-05,Lake City,0.336,0.314,0.022
2023-04-05,Lakin,0.214,0.131,0.083
2023-04-05,Lane,0.279,0.229,0.051
2023-04-05,Leoti,0.103,0.248,-0.145
2023-04-05,Ludell 3N,0.677,0.714,-0.038
2023-04-05,Manhattan,0.680,0.680,-0.000
2023-04-05,McPherson 1S,0.281,0.322,-0.041
2023-04-05,Meade,0.018,0.046,-0.028
2023-04-05,Miami,0.924,0.883,0.041
2023-04-05,Mitchell,0.157,0.229,-0.072
2023-04-05,Moscow 10NW,0.077,0.039,0.038
2023-04-05,Norton 4SW,0.399,0.312,0.087
2023-04-05,Oberlin 7NE,0.320,0.422,-0.102
2023-04-05,Olathe,0.792,0.900,-0.108
2023-04-05,Osborne,0.146,0.201,-0.055
2023-04-05,Oskaloosa 1SE,0.874,0.858,0.016
2023-04-05,Ottawa 2SE,0.833,0.677,0.156
2023-04-05,Overbrook,0.788,0.932,-0.144
2023-04-05,Parsons,0.583,0.663,-0.080
2023-04-05,Phillipsburg 1SW,0.442,0.403,0.039
2023-04-05,Richfield,0.054,0.052,0.002
2023-04-05,Rossville 2SE,0.747,0.746,0.001
2023-04-05,Roth Tech Farm,0.142,0.158,-0.016
2023-04-05,Russell Springs 3SW,0.562,0.399,0.163
2023-04-05,Satanta,0.021,0.029,-0.008
2023-04-05,Scott City 3SE,0.162,0.249,-0.088
2023-04-05,Sedan,0.571,0.605,-0.034
2023-04-05,Silver Lake 4E,0.767,0.678,0.089
2023-04-05,Spearville,0.403,0.169,0.234
2023-04-05,St John 1NW,0.206,0.347,-0.140
2023-04-05,Tribune,0.373,0.367,0.006
2023-04-05,Uniontown 3NW,0.628,0.619,0.008
2023-04-05,Viola,0.230,0.280,-0.051
2023-04-05,WaKeeney,0.207,0.287,-0.080
2023-04-05,Washington,0.613,0.426,0.187
2023-04-05,Willis Tech Farm,0.079,0.081,-0.002
2023-04-05,Woodson,0.594,0.690,-0.096
2023-04-06,Ashland 8S,0.061,0.133,-0.072
2023-04-06,Ashland Bottoms,0.771,0.669,0.102
